transaction_id,member_id,isbn,checkout_date,return_date,branch_id
TXN004101,M54588,978-0-7553-8053-4,2025-04-08,,BR005
TXN004102,M99198,978-1-268-39507-7,2025-04-07,2025-04-18,BR003
TXN004103,M73347,978-1-130-69672-1,2023-11-30,2023-12-19,BR006
TXN004104,M32525,978-0-568-38702-7,2024-10-01,2024-10-24,BR010
TXN004105,M39133,978-0-7982-1492-6,2024-05-27,2024-06-08,BR010
TXN004106,M23398,978-1-173-06390-0,2025-06-10,2025-07-03,BR009
TXN004107,M61277,978-0-06-848368-7,2025-08-23,2025-09-08,BR001
TXN004108,M78017,978-1-238-66560-5,2025-08-26,2025-09-13,BR007
TXN004109,M52516,,2024-09-25,2024-10-20,BR006
TXN004110,M99142,978-1-957354-10-1,2024-06-02,2024-06-09,BR005
TXN004111,M50189,978-1-250-40258-5,2025-01-31,2025-03-01,BR002
TXN004112,M77149,978-0-85587-235-9,2024-10-02,2024-10-06,BR002
TXN004113,M73074,978-1-72080-241-9,2023-10-26,,BR003
TXN004114,M78359,978-0-507-49316-1,07/17/2024,2024-07-26,BR006
TXN004115,M14940,978-1-115-56613-1,2025-01-29,2025-02-08,BR006
TXN004116,M21561,978-1-75000-458-6,2024-05-20,2024-06-16,BR008
TXN004117,M52960,978-0-7069-9064-5,2024-12-30,2025-01-11,BR004
TXN004118,M91183,978-0-565-80363-6,28/11/2024,2024-12-22,BR014
TXN004119,M78750,978-1-72245-581-1,2024-10-02,2024-10-30,BR013
TXN004120,M51591,,2024-10-31,2024-11-28,BR010
TXN004121,M29619,978-0-514-24496-1,2024-08-02,2024-08-12,BR011
TXN004122,M21421,,2024-04-12,2024-04-25,  BR006 
TXN004123,,978-0-04-539804-1,2025-03-09,2025-03-26,BR002
TXN004124,M71982,978-1-251-40961-3,2025-04-06,2025-04-11,BR010
TXN004125,M72654,,2023-11-20,2023-12-18,BR006
TXN004126,M77404,978-0-17-098166-8,2025-09-14,2025-09-27,BR014
TXN004127,M31337,978-0-03-846912-3,18/11/2024,2024-12-14,BR015
TXN004128,M66118,978-0-16-454662-0,2024-07-10,2024-07-29,BR006
TXN004129,M76380,978-0-253-61276-2,2024-12-20,2025-01-04,BR013
TXN004130,M46639,978-1-229-57947-8,2024-05-05,2024-05-28,BR003
TXN004131,M54287,978-0-9897173-3-5,2023-12-18,2023-12-27,BR012
TXN004132,M80955,978-1-160-42614-5,2025-06-14,2025-06-26,BR012
TXN004133,M51592,978-1-165-04415-3,26/02/2024,2024-03-03,BR014
TXN004134,M75802,978-1-58296-945-9,2024-04-18,2024-04-21,BR010
TXN004135,M66112,978-0-7804-9876-1,2024-01-20,2024-02-17,BR001
TXN004136,M10820,978-0-7396-5242-8,2025-06-02,2025-06-12,BR001
TXN004137,M58824,978-0-7414-6440-8,2025-05-18,2025-05-26,BR010
TXN004138,M19535,978-0-353-42555-2,2024-07-21,2024-08-17,BR003
TXN004139,M25169,978-0-621-38415-4,2024-06-21,2024-06-28,BR014
TXN004140,M10730,978-1-4252-7505-1,2024-08-02,,BR008
TXN004141,M36750,978-1-82072-712-4,2024-07-26,2024-08-01,  BR007 
TXN004142,M99390,978-1-02-937813-4,01/02/2024,2024-02-18,BR005
TXN004143,M78785,978-0-7332-6277-7,2025-08-13,2025-09-05,BR007
TXN004144,M74307,978-1-4695-8819-3,2025-01-19,2025-02-18,BR014
TXN004145,M39109,978-1-877492-94-5,2024-04-27,2024-05-12,BR015
TXN004146,M48360,978-0-367-57266-2,2024-10-16,2024-10-21,BR003
TXN004147,M58010,978-1-366-78320-2,2024-03-01,2024-03-31,BR012
TXN004148,M58343,978-0-317-79053-5,2024-05-22,2024-06-17,BR002
TXN004149,M32658,978-0-331-51801-6,2024-07-30,2024-08-23,BR013
TXN004150,M27527,978-0-236-28019-3,2024-03-24,2024-04-13,  BR002 
TXN004151,M28771,978-0-11-543978-0,2025-08-08,,BR011
TXN004152,M49959,978-1-341-59106-8,2025-05-02,2025-05-03,BR001
TXN004153,M21776,978-1-236-50460-9,2025-09-07,2025-09-13,BR007
TXN004154,M36733,978-0-247-89225-5,2023-12-29,2024-01-16,BR008
TXN004155,M31634,978-1-135-06210-1,11/03/2024,2024-11-06,BR007
TXN004156,M97183,978-0-579-97062-1,2025-03-15,2025-03-27,BR013
TXN004157,M72924,978-0-9975268-6-8,2024-08-14,2024-08-26,BR005
TXN004158,M83667,978-0-8368-1682-2,2024-01-05,2024-01-10,BR008
TXN004159,M84870,978-1-373-08714-0,2025-04-17,2025-04-20,BR006
TXN004160,M76968,978-0-909200-56-5,2024-02-20,2024-03-06,BR014
TXN004161,M60123,978-1-02-474857-4,2025-01-11,2025-01-15,BR009
TXN004162,M61445,978-0-327-38152-5,02/02/2024,2024-02-17,BR014
TXN004163,M25850,978-0-297-25401-0,2024-05-17,,BR003
TXN004164,M38189,978-1-75431-886-3,2025-05-11,2025-05-18,BR013
TXN004165,M83988,978-1-78007-924-0,2025-04-16,2025-05-16,BR003
TXN004166,M13836,978-1-69837-555-7,2025-01-29,2025-02-17,BR003
TXN004167,M90584,978-1-83875-007-7,2025-04-12,2025-04-16,BR007
TXN004168,M65980,978-0-317-21135-1,2025-10-07,2025-10-10,BR011
TXN004169,M93932,978-1-333-15696-1,2024-04-24,2024-05-02,BR009
TXN004170,M31831,978-0-14-601933-3,06/08/2024,2024-06-16,BR006
TXN004171,M85707,978-1-226-09316-8,2025-04-09,2025-04-27,BR009
TXN004172,M50378,978-1-63316-140-5,08/04/2025,2025-08-25,BR002
TXN004173,M70689,978-0-10-171719-9,2025-05-16,2025-05-22,BR015
TXN004174,M61522,978-1-74051-995-3,2023-11-04,2023-11-13,BR001
TXN004175,M43278,978-0-05-673526-2,12/10/2025,2025-11-04,BR013
TXN004176,M25267,978-1-176-35241-4,2024-04-06,2024-05-04,BR008
TXN004177,M86318,978-0-286-71066-4,2024-06-08,2024-06-23,BR003
TXN004178,M19159,978-0-249-23577-7,2024-09-02,2024-10-01,BR006
TXN004179,M88105,978-1-905717-53-8,2024-02-01,2024-02-25,BR009
TXN004180,M24747,978-1-5261-5878-9,2025-01-12,2025-01-23,BR012
TXN004181,M28124,978-1-83171-511-0,2023-12-01,2023-12-18,BR009
TXN004182,M41854,978-1-124-84546-3,2024-08-30,2024-09-24,BR001
TXN004183,M22917,978-0-7174-1906-7,2024-08-03,2024-08-29,BR006
TXN004184,M17115,978-1-5085-7034-9,2023-10-19,,BR003
TXN004185,M15828,978-0-7617-0613-7,2025-01-31,2025-02-26,BR009
TXN004186,M99917,978-0-12-738318-7,2025-01-17,2025-02-14,BR009
TXN004187,M84569,978-1-203-57965-4,2025-09-11,2025-10-05,BR011
TXN004188,M58784,978-1-00-191542-5,2025-05-07,2025-05-28,BR006
TXN004189,M80122,978-1-82411-643-6,2024-04-29,2024-05-29,BR001
TXN004190,M15300,978-1-114-75466-9,2024-01-27,2024-02-04,BR005
TXN004191,M60836,978-0-306-42116-7,2025-08-16,2025-09-11,BR014
TXN004192,M85215,978-1-03-895159-5,2024-01-30,,BR008
TXN004193,M31365,978-1-65217-464-6,2024-06-07,2024-07-06,BR014
TXN004194,M22264,,22/04/2025,2025-04-28,BR003
TXN004195,M86923,978-0-649-50605-7,2025-01-27,,BR011
TXN004196,M49687,978-0-13-713463-2,2025-01-18,2025-02-11,BR005
TXN004197,M77027,978-1-890786-95-3,2024-09-09,2024-10-09,BR010
TXN004198,M10643,978-0-18-830415-2,2025-01-19,,BR008
TXN004199,M87789,978-1-74733-435-1,10/03/2025,2025-10-08,BR010
TXN004200,M62142,,2025-06-11,2025-06-15,BR003
TXN004201,M37164,978-0-697-01685-0,2024-02-05,2024-02-28,BR014
TXN004202,M70338,978-0-17-504093-3,2024-09-24,2024-09-26,BR013
TXN004203,M25095,978-0-85968-974-8,2025-01-26,2025-01-30,BR012
TXN004204,M24773,978-0-905509-57-0,2025-08-17,2025-08-23,BR002
TXN004205,M15485,978-0-8472-6680-7,2024-07-30,,BR012
TXN004206,M27824,978-0-416-11954-1,2023-11-08,2023-11-25,BR011
TXN004207,M67361,978-0-7890-8806-2,2024-10-15,2024-11-08,BR004
TXN004208,M38061,,2024-03-09,2024-03-22,BR010
TXN004209,M54212,978-0-17-959282-7,2025-05-05,2025-05-20,BR001
TXN004210,M95278,978-0-312-56772-9,2024-06-23,2024-07-10,BR013
TXN004211,M23582,978-1-61627-141-1,2024-02-29,2024-03-04,BR013
TXN004212,M21809,978-1-7323573-7-2,2025-07-05,2025-07-18,BR013
TXN004213,M91965,978-0-420-94207-4,2024-12-21,2024-12-22,BR015
TXN004214,M85553,978-1-158-71994-5,2024-01-26,2024-02-05,BR003
TXN004215,M59227,978-1-925309-55-3,02/28/2025,2025-03-07,BR014
TXN004216,M58067,978-1-993642-73-6,2024-09-14,2024-10-11,BR006
TXN004217,M18653,978-1-238-16129-9,2024-01-30,2024-02-25,BR012
TXN004218,M38130,978-1-111-33010-1,2024-09-25,2024-09-30,BR010
TXN004219,M86475,978-1-02-469484-0,2025-03-17,2025-03-25,BR001
TXN004220,M69471,978-0-322-23208-2,2024-10-01,2024-10-31,BR005
TXN004221,M57056,978-1-70943-913-1,2024-09-28,2024-10-08,BR009
TXN004222,M27083,978-1-83792-131-7,2024-08-19,2024-08-22,BR001
TXN004223,M30469,,2025-09-04,2025-09-18,BR008
TXN004224,M26136,978-0-608-09937-8,2023-12-02,2023-12-20,BR003
TXN004225,M74861,978-0-17-844988-7,2025-05-11,2025-05-13,BR003
TXN004226,M68079,978-0-374-73811-2,2024-03-25,2024-04-22,BR002
TXN004227,M87438,,2024-03-14,2024-04-11,BR004
TXN004228,M46883,978-1-946245-54-0,2023-11-05,2023-11-16,  BR015 
TXN004229,M44217,978-0-05-355882-6,2025-06-29,2025-07-21,BR003
TXN004230,M92802,978-0-18-082938-7,2025-10-08,2025-11-05,BR004
TXN004231,M47415,,2023-11-25,2023-12-15,BR001
TXN004232,M57603,978-1-77982-587-2,04/04/2025,2025-04-23,BR007
TXN004233,M93864,978-1-156-41533-7,2025-04-09,2025-04-19,BR007
TXN004234,M91645,978-0-666-70633-1,2023-12-19,2024-01-13,BR008
TXN004235,M55617,978-1-119-55309-0,2024-04-10,2024-04-18,BR007
TXN004236,M42935,978-0-340-37791-8,2025-09-23,2025-10-19,BR002
TXN004237,M42912,978-0-7930-6189-1,2024-01-22,2024-02-09,BR001
TXN004238,M17785,978-0-458-20721-3,2024-07-25,2024-07-29,BR013
TXN004239,M15076,978-1-4246-8473-1,2024-01-29,2024-02-24,BR013
TXN004240,M64076,978-0-652-99053-9,2024-07-21,2024-07-30,BR002
TXN004241,M21793,978-0-207-20957-4,2024-11-18,2024-12-06,BR007
TXN004242,M11720,978-0-550-81996-3,2024-11-11,2024-11-23,BR013
TXN004243,M68688,978-1-56578-174-0,2024-05-16,,BR010
TXN004244,M24179,978-0-540-51556-1,2024-10-02,,BR012
TXN004245,M21067,978-0-920167-59-5,2025-04-04,2025-04-08,BR001
TXN004246,M42309,978-0-01-341405-6,05/04/2025,2025-04-08,BR012
TXN004247,M16265,978-1-70914-465-3,2024-05-27,2024-06-13,BR005
TXN004248,M46116,978-0-00-040046-8,2024-04-17,2024-04-23,BR004
TXN004249,M24969,978-1-9768-3487-5,2024-06-26,,BR001
TXN004250,M67028,978-1-04-899246-5,2024-08-19,2024-09-10,BR009
TXN004251,M56574,978-1-60138-079-1,2024-06-12,2024-06-21,BR012
TXN004252,M75034,,2023-12-10,2023-12-21,BR002
TXN004253,M36078,978-0-16-525081-6,2024-07-09,2024-07-16,BR013
TXN004254,M89555,978-0-431-50717-0,2024-04-18,2024-05-03,BR014
TXN004255,M43321,978-1-77631-032-6,2025-03-09,2025-04-05,BR015
TXN004256,M29518,978-1-67025-461-0,2024-08-11,,BR010
TXN004257,M41529,978-1-4696-4589-6,2025-08-03,2025-08-04,BR012
TXN004258,M14205,978-1-4183-2811-5,2025-06-30,2025-07-14,BR005
TXN004259,M23129,978-1-244-79297-5,04/12/2025,2025-04-13,BR006
TXN004260,M18888,978-0-448-94009-0,2025-02-07,2025-02-23,BR001
TXN004261,M97364,978-1-84639-248-1,2025-04-08,2025-04-09,BR015
TXN004262,M95865,978-0-7376-7649-5,2024-09-21,2024-10-09,BR004
TXN004263,M18905,978-1-80534-251-9,2024-11-28,2024-12-26,BR010
TXN004264,M92716,978-0-628-97476-1,2025-05-25,,BR010
TXN004265,M42675,978-1-60919-193-1,2025-07-28,,BR012
TXN004266,M32560,,2024-02-10,2024-02-12,BR010
TXN004267,M87286,978-0-599-31769-7,2024-10-10,2024-10-26,BR014
TXN004268,M61773,978-1-67591-056-6,2025-04-02,2025-04-23,BR009
TXN004269,M39318,978-1-70447-771-8,29/04/2024,2024-05-14,BR004
TXN004270,M99804,978-1-70250-155-2,2025-09-16,2025-10-04,BR007
TXN004271,M48353,978-1-09-985752-2,2024-07-10,2024-07-14,BR015
TXN004272,M29456,978-1-4484-5557-7,2024-07-25,2024-08-10,BR005
TXN004273,M72900,978-0-354-20509-2,2025-07-31,2025-08-06,BR004
TXN004274,M52247,978-0-7277-2827-2,2024-07-24,2024-08-10,BR004
TXN004275,M97783,978-1-08-942660-8,2024-04-02,2024-05-02,BR005
TXN004276,M24934,978-0-276-44829-4,16/09/2025,2025-09-19,BR008
TXN004277,M44617,978-0-500-79616-0,2024-06-29,2024-07-21,BR007
TXN004278,M28293,,2024-09-27,,BR008
TXN004279,M70390,978-1-247-16491-5,2024-12-15,2024-12-19,BR009
TXN004280,M21668,978-0-695-07259-9,2024-02-19,2024-03-12,BR014
TXN004281,,,2023-11-09,2023-11-18,BR013
TXN004282,M22462,978-0-569-78079-7,10/20/2024,2024-11-15,BR015
TXN004283,M20969,978-0-7008-1334-6,2025-06-07,2025-06-27,BR011
TXN004284,M84915,978-0-374-32692-0,2025-04-20,2025-05-15,BR009
TXN004285,M86639,978-1-180-16959-6,04/01/2025,2025-01-07,BR003
TXN004286,M68255,978-0-946403-11-0,2024-11-13,2024-11-30,BR012
TXN004287,M92045,978-0-465-95112-3,03/11/2023,2023-11-20,BR005
TXN004288,M14002,978-0-905966-69-4,2024-04-16,,BR014
TXN004289,M81646,978-1-383-75428-5,2024-10-14,2024-11-01,BR015
TXN004290,M28119,978-0-7734-8503-7,2023-10-21,2023-11-19,BR002
TXN004291,M56668,978-1-72179-316-7,2024-02-06,2024-02-25,BR012
TXN004292,M67718,978-1-5326-7992-6,2024-05-04,2024-05-05,BR006
TXN004293,M80660,978-0-7268-7793-3,2025-04-02,,BR013
TXN004294,M80791,,2025-07-18,2025-08-09,BR008
TXN004295,M22281,978-0-286-72877-5,2024-04-18,2024-05-01,BR003
TXN004296,M83849,978-0-04-076296-0,2025-07-08,2025-08-02,BR010
TXN004297,M94928,978-1-241-57318-8,2023-11-19,2023-12-18,BR015
TXN004298,M75494,978-1-04-107191-4,2024-01-20,2024-01-26,BR010
TXN004299,M88630,978-0-370-26578-0,2025-08-18,2025-08-23,BR009
TXN004300,M70733,978-1-355-01935-0,2024-03-14,2024-04-05,BR007
TXN004301,M72539,978-0-01-584567-4,2025-06-21,2025-07-10,BR001
TXN004302,M56483,978-0-7001-7493-5,2023-12-20,2024-01-15,BR002
TXN004303,M21591,978-1-60730-217-9,2024-03-17,2024-03-31,BR007
TXN004304,M15769,978-0-9701014-9-5,2024-02-16,2024-02-22,BR009
TXN004305,M73898,978-0-89224-006-7,2023-12-09,2023-12-27,BR015
TXN004306,M83162,978-1-4966-0251-0,2025-09-26,2025-09-30,BR012
TXN004307,M70324,978-0-580-47118-6,16/03/2025,2025-04-07,BR014
TXN004308,M94040,978-0-450-15311-2,2024-12-05,2025-01-03,BR005
TXN004309,M89265,978-1-02-769347-5,2025-10-11,2025-11-07,BR012
TXN004310,M89930,978-1-05-485625-6,2024-09-23,2024-10-02,BR009
TXN004311,M90190,978-1-224-64069-2,2025-07-15,2025-07-25,BR005
TXN004312,M29882,978-0-7541-8277-1,2024-01-01,2024-01-12,BR001
TXN004313,M23396,978-1-881605-80-5,2025-09-05,2025-09-17,BR003
TXN004314,M86021,978-1-57082-678-8,2024-07-18,2024-07-27,BR014
TXN004315,M81122,978-0-444-14429-4,2025-09-24,2025-10-13,BR001
TXN004316,M39098,978-0-670-88050-8,2023-11-30,2023-12-17,BR007
TXN004317,M39878,978-0-7862-6849-8,2025-09-05,2025-09-14,BR015
TXN004318,M61798,978-0-424-16981-1,2024-05-16,2024-06-05,BR013
TXN004319,M85464,978-1-68170-068-7,2023-12-09,2023-12-12,BR001
TXN004320,M21689,978-0-659-72397-0,2024-07-26,2024-07-30,BR004
TXN004321,M86873,978-0-541-71500-7,2025-05-18,2025-06-09,BR012
TXN004322,M88602,978-0-17-518007-3,2025-08-11,2025-09-08,BR003
TXN004323,M36813,978-0-8455-7618-2,2025-01-12,2025-01-28,BR002
TXN004324,M63429,978-1-06-672192-4,2025-05-19,2025-05-27,BR006
TXN004325,M15739,978-0-491-43092-0,2024-01-02,2024-01-06,BR006
TXN004326,M62508,978-1-259-78336-4,09/10/2025,2025-10-10,  BR014 
TXN004327,M31702,978-1-08-912059-9,2024-12-13,2024-12-29,BR005
TXN004328,M28958,978-1-76988-012-6,2025-02-15,,BR010
TXN004329,M51665,978-1-62083-610-1,2025-07-03,2025-07-13,BR014
TXN004330,M45861,,2024-11-11,2024-12-09,BR010
TXN004331,M18281,978-1-70162-063-6,2024-09-12,2024-10-12,BR012
TXN004332,M18563,978-1-59591-516-0,29/08/2024,2024-09-18,BR003
TXN004333,M80548,978-0-662-96586-2,2025-08-19,2025-09-06,BR009
TXN004334,M80915,978-1-02-536873-3,08/21/2025,,BR012
TXN004335,M62521,978-0-254-50806-4,2025-01-05,2025-01-14,BR009
TXN004336,M20435,978-1-873871-83-6,2025-01-20,2025-01-24,BR007
TXN004337,M39684,978-0-00-066584-3,2024-10-24,2024-11-06,BR010
TXN004338,M92128,978-0-00-460356-8,2023-10-14,2023-11-03,BR005
TXN004339,M96922,978-0-649-37590-5,2024-05-09,2024-06-01,BR013
TXN004340,M86253,978-0-583-04702-9,2024-10-05,2024-10-15,BR010
TXN004341,M76417,978-0-7645-1300-8,2024-06-04,2024-07-02,BR005
TXN004342,M21835,978-0-9857547-3-0,2025-08-04,2025-08-15,  BR010 
TXN004343,M96495,,2024-10-19,2024-11-12,BR002
TXN004344,M88526,978-1-274-06282-6,2024-10-14,2024-11-08,BR001
TXN004345,M72620,978-1-255-32052-5,2025-09-16,2025-09-29,BR004
TXN004346,M15831,978-0-550-13524-7,2024-09-20,2024-10-04,BR002
TXN004347,M99491,978-1-887505-13-0,2025-10-01,2025-10-19,BR004
TXN004348,M82776,978-1-180-51412-9,2023-10-30,2023-11-07,BR004
TXN004349,M63843,978-1-4045-1569-7,28/12/2024,2025-01-14,BR011
TXN004350,M85925,978-0-276-92689-1,27/07/2025,2025-08-09,BR006
TXN004351,M73636,,2024-12-13,2025-01-03,BR001
TXN004352,M85025,978-0-87930-925-1,02/21/2024,2024-03-11,BR003
TXN004353,M42796,978-0-605-63607-1,2023-12-12,2023-12-25,BR005
TXN004354,M99444,978-0-373-94912-0,2025-01-27,2025-02-24,  BR013 
TXN004355,M82974,978-0-669-43643-3,2025-09-20,2025-09-22,BR007
TXN004356,M52844,978-0-14-594568-8,2025-04-22,2025-05-19,BR005
TXN004357,M50729,978-0-89514-631-1,2024-11-07,2024-12-02,BR014
TXN004358,M68077,978-1-330-23042-8,2025-05-28,,BR015
TXN004359,M69063,978-0-388-31960-4,2025-04-27,2025-05-05,BR005
TXN004360,M35203,978-0-927040-04-4,10/04/2024,2024-04-24,BR013
TXN004361,M27151,978-1-68470-726-3,2023-11-14,2023-12-10,BR013
TXN004362,M63010,978-1-57896-636-3,2024-10-16,2024-11-06,BR013
TXN004363,M34159,978-0-7380-8823-5,02/29/2024,2024-03-02,BR006
TXN004364,M24208,978-1-01-998247-1,2024-10-13,2024-10-25,BR006
TXN004365,M40002,978-1-186-21098-8,2025-02-07,2025-03-01,BR001
TXN004366,M65770,978-0-678-28168-0,2025-09-05,2025-09-10,BR003
TXN004367,M48549,978-0-06-688127-0,2024-12-16,2024-12-30,BR013
TXN004368,M72700,978-0-528-46580-2,2024-08-17,2024-08-22,BR008
TXN004369,M51419,978-1-922419-97-2,2025-10-09,,BR007
TXN004370,M20363,978-0-310-80834-3,2024-11-25,2024-11-28,BR012
TXN004371,M58825,978-1-4487-8904-7,07/30/2025,2025-08-08,BR014
TXN004372,M79914,978-0-465-86726-4,2023-11-26,2023-11-28,BR011
TXN004373,M10802,978-0-18-066640-1,2024-06-04,,BR009
TXN004374,M72204,978-1-308-78037-5,2024-10-31,2024-11-16,BR007
TXN004375,M83246,978-0-7126-8870-3,2024-05-11,,BR014
TXN004376,M85738,978-1-57813-731-2,2024-05-08,2024-06-03,BR006
TXN004377,M11785,978-0-7562-4799-7,2024-05-02,2024-05-25,BR005
TXN004378,M63549,978-0-317-82730-9,2024-06-27,2024-07-23,BR014
TXN004379,M65704,978-1-62084-078-8,2024-05-01,2024-05-07,BR012
TXN004380,M17008,978-1-01-577466-7,2024-01-23,2024-02-17,BR005
TXN004381,M72747,978-1-65255-424-0,2024-06-14,2024-07-03,BR007
TXN004382,M60576,978-1-72929-907-4,02/09/2024,,BR009
TXN004383,M82627,978-1-940601-54-0,2023-12-29,2024-01-10,BR014
TXN004384,M44698,978-1-386-88339-5,2024-01-20,2024-01-24,BR003
TXN004385,M98047,978-1-225-46862-2,2024-11-28,2024-12-09,BR013
TXN004386,,978-0-03-565748-6,11/20/2023,2023-11-29,BR013
TXN004387,M16179,,2025-08-12,2025-09-02,BR007
TXN004388,M58159,978-1-149-26273-3,2025-01-14,2025-01-19,BR008
TXN004389,M35796,978-1-00-126646-6,2025-01-21,2025-01-28,BR002
TXN004390,M30206,978-1-149-09100-5,2024-12-23,2025-01-10,BR008
TXN004391,M90580,978-1-59545-430-0,2023-11-22,2023-12-14,BR012
TXN004392,M91368,978-1-62742-052-5,2025-06-05,2025-07-04,BR002
TXN004393,M62185,978-1-898730-73-6,06/02/2024,2024-02-27,BR004
TXN004394,M94084,978-1-56910-708-9,2025-02-21,2025-02-22,BR003
TXN004395,M35117,978-0-17-134025-9,07/11/2023,2023-11-29,BR009
TXN004396,M32245,978-1-4227-6434-3,2025-06-13,2025-07-06,BR015
TXN004397,M11653,978-1-5265-0534-7,2024-10-12,2024-10-15,BR001
TXN004398,M89526,978-1-116-02859-1,2025-07-16,2025-07-25,BR004
TXN004399,M53116,978-1-55987-592-9,2023-11-26,,BR004
TXN004400,M89807,978-1-5282-3016-2,2025-08-19,2025-09-06,BR004
TXN004401,M75934,978-0-03-297744-0,2025-01-26,2025-02-03,BR005
TXN004402,M53387,978-0-329-45786-0,2025-09-06,2025-09-08,BR015
TXN004403,M93148,978-1-04-772464-7,2025-08-11,,BR009
TXN004404,M61948,978-0-8341-9067-2,01/14/2025,2025-02-12,BR009
TXN004405,M18776,978-0-09-978442-5,2025-01-04,2025-01-13,BR006
TXN004406,M43305,978-0-16-421282-2,2024-08-18,2024-08-27,BR011
TXN004407,M44326,978-1-02-489105-8,2025-01-26,2025-02-22,BR014
TXN004408,,978-0-584-34565-0,2025-09-15,,BR012
TXN004409,M89005,978-0-434-40708-8,2025-04-30,2025-05-18,BR008
TXN004410,M24044,,2024-08-11,2024-09-10,BR011
TXN004411,M97755,978-0-395-94357-1,11/11/2024,2024-11-16,BR011
TXN004412,M80337,978-1-907312-82-3,2023-12-06,2023-12-15,BR009
TXN004413,M80630,978-0-264-21815-1,04/18/2024,2024-05-07,BR013
TXN004414,M65782,978-0-7707-0507-7,2023-11-01,2023-11-06,BR009
TXN004415,M88492,978-0-626-32762-0,2025-08-25,2025-09-17,BR006
TXN004416,M27412,978-0-657-20798-4,2023-11-21,2023-12-06,BR002
TXN004417,M99263,978-0-7893-7987-0,2024-10-09,2024-11-04,BR007
TXN004418,M21736,978-0-399-96369-8,2025-05-24,2025-06-06,BR010
TXN004419,M43113,978-1-4419-8385-5,2024-09-08,2024-10-05,BR003
TXN004420,M82973,978-0-629-01651-4,2024-05-31,2024-06-17,BR010
TXN004421,M40862,978-0-7478-7155-2,2025-04-02,2025-04-06,BR013
TXN004422,M94681,978-0-17-931347-7,2024-06-10,,BR008
TXN004423,M30593,978-0-9617650-2-6,2024-01-04,2024-01-10,BR010
TXN004424,M77774,978-0-02-786499-1,2024-06-30,,BR015
TXN004425,M85769,978-0-05-125380-8,2025-07-14,2025-07-18,BR004
TXN004426,M15869,978-0-19-053769-2,03/14/2024,2024-03-20,BR001
TXN004427,M10276,,30/03/2025,2025-04-14,BR012
TXN004428,M66881,978-0-7462-2689-6,25/09/2024,2024-10-12,BR001
TXN004429,M92756,978-0-15-243872-2,2025-07-03,2025-07-29,BR014
TXN004430,M98701,978-1-57931-444-6,2025-02-03,2025-02-21,BR007
TXN004431,M20959,978-0-9964596-2-4,2025-01-18,2025-02-13,BR004
TXN004432,M22181,978-1-09-277157-3,2025-06-29,2025-07-28,BR015
TXN004433,M82487,978-1-85070-518-5,2024-02-05,2024-02-26,BR006
TXN004434,M21147,978-0-03-186720-9,2024-09-26,,BR013
TXN004435,M73253,978-1-4566-1966-4,2025-03-29,2025-04-26,BR013
TXN004436,M82133,978-0-15-043401-6,2023-10-14,2023-10-28,BR004
TXN004437,M87162,978-1-55764-756-6,2025-06-22,2025-06-24,BR011
TXN004438,,978-1-7329774-1-9,2025-04-24,2025-05-09,BR013
TXN004439,M62989,978-0-685-90233-2,2023-11-22,2023-12-19,BR001
TXN004440,M46562,978-1-214-70616-2,2025-09-08,2025-09-23,BR012
TXN004441,M19769,978-0-7305-3428-0,2024-12-22,2025-01-05,BR015
TXN004442,M66734,978-0-629-30961-6,2024-06-27,2024-07-06,BR011
TXN004443,M22062,978-1-106-61690-6,2024-03-23,2024-04-22,BR015
TXN004444,M58623,978-0-590-41179-0,2025-01-23,2025-02-15,BR002
TXN004445,M39464,978-1-963199-46-8,2024-09-01,2024-09-19,BR001
TXN004446,M52458,978-0-87496-122-5,2024-12-29,2025-01-28,BR010
TXN004447,M87526,978-0-87884-779-2,2024-11-11,2024-11-28,BR010
TXN004448,M90632,,2025-08-06,2025-08-13,BR013
TXN004449,M66347,978-1-375-96868-3,2025-02-26,2025-03-03,BR004
TXN004450,M59534,978-1-4823-0097-0,2023-11-30,2023-12-13,BR010
TXN004451,M30880,978-1-75950-133-8,2024-07-21,2024-08-07,BR008
TXN004452,M40681,978-0-15-678140-4,2024-11-08,2024-12-07,BR009
TXN004453,M93267,978-1-64913-716-6,2025-05-15,2025-06-06,BR008
TXN004454,M96561,978-1-231-59637-1,10/01/2025,2025-10-13,BR013
TXN004455,M14015,978-0-19-151813-3,2024-07-18,2024-07-30,BR010
TXN004456,M69445,978-0-479-04644-0,24/12/2024,2025-01-06,BR010
TXN004457,M13063,978-1-81519-394-1,2025-08-07,2025-08-10,BR004
TXN004458,M27393,978-0-19-268900-9,2025-01-11,2025-01-23,BR012
TXN004459,M69579,978-0-681-44166-8,2025-07-11,2025-07-29,BR011
TXN004460,M34480,978-0-17-729420-4,08/08/2024,2024-08-26,BR005
TXN004461,M10766,978-0-8058-5824-2,2025-10-13,2025-11-12,BR015
TXN004462,M28245,978-1-9779-5724-5,10/12/2025,2025-10-23,BR013
TXN004463,M76911,978-0-03-151861-3,2024-09-04,2024-09-19,BR002
TXN004464,M48114,978-0-249-47641-5,01/01/2025,2025-01-17,BR011
TXN004465,M48901,978-0-251-99010-7,2024-01-21,2024-01-25,BR003
TXN004466,M81016,978-0-349-22777-1,2023-11-23,2023-11-28,BR014
TXN004467,M46743,978-1-268-23955-5,2024-04-23,2024-04-28,BR012
